comment_id,parent_id,author,text,published,like_count,is_top_level,published_dt,text_length,type,cleaned_tokens
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA6-zfTXQk--,Ugx49ftntjiOQvN9Zhp4AaABAg,@mostnoob5507,Iphone 15 pro max camera is better and bigger than the 12 pro max but if you dont care about cameras then yes not much changed,1725235200,1,,2024-09-02,126,Reply,"['iphone', 'pro', 'max', 'camera', 'better', 'bigger', 'pro', 'max', 'dont', 'care', 'camera', 'yes', 'much', 'changed']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA602Luewlgy,Ugx49ftntjiOQvN9Zhp4AaABAg,@MortytownLocos,Almost like you could apply that to every business...​ @Umb19,1725235200,0,,2024-09-02,61,Reply,"['almost', 'like', 'could', 'apply', 'every', 'business', 'umb']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA602MI4wR0W,Ugx49ftntjiOQvN9Zhp4AaABAg,@beingsolo80,Or they can start innovating again.,1725235200,0,,2024-09-02,35,Reply,"['start', 'innovating']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA607ih-3Pgn,Ugx49ftntjiOQvN9Zhp4AaABAg,@earlitobandito5752,I agree. I have the 14pro and the only thing that I want is USB C since literally every other device I own is USB C. I’ll probably upgrade to the 16 and call it good for a few years,1725235200,1,,2024-09-02,181,Reply,"['agree', 'pro', 'thing', 'want', 'usb', 'since', 'literally', 'every', 'device', 'usb', 'probably', 'upgrade', 'call', 'good', 'year']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA60aL7el9kT,Ugx49ftntjiOQvN9Zhp4AaABAg,@RandomnesssE,people upgrade at different times. im surviving off of an se 2 here.,1725235200,1,,2024-09-02,68,Reply,"['people', 'upgrade', 'different', 'time', 'surviving']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA60bgOCGrP3,Ugx49ftntjiOQvN9Zhp4AaABAg,@iamGermaican,"I don’t know how many times it needs to be said but here it goes:  you’re not the only person in the world.  In fact, for some reason other people don’t understand this and liked your comment.  Regardless, those were other people.  For some people, this iPhone might be a huge upgrade because they’re coming from an older model.  It happens because iPhones actually last.  I say this as a person who just bought a Samsung phone and who owns an iPhone.",1725235200,5,,2024-09-02,451,Reply,"['know', 'many', 'time', 'need', 'said', 'go', 'person', 'world', 'fact', 'reason', 'people', 'understand', 'liked', 'comment', 'regardless', 'people', 'people', 'iphone', 'might', 'huge', 'upgrade', 'coming', 'older', 'model', 'happens', 'iphones', 'actually', 'last', 'say', 'person', 'bought', 'samsung', 'phone', 'owns', 'iphone']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA60gNV5G9_a,Ugx49ftntjiOQvN9Zhp4AaABAg,@Lookin4WhoAsked,I went from the 12 pro max to the 15 pro max. The screen adjustable refresh rate is huge. Side by side it was a big change. Besides that. Yeah you’re right. Not much different,1725235200,2,,2024-09-02,175,Reply,"['went', 'pro', 'max', 'pro', 'max', 'screen', 'adjustable', 'refresh', 'rate', 'huge', 'side', 'side', 'big', 'change', 'besides', 'yeah', 'right', 'much', 'different']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA60jcA9QAQX,Ugx49ftntjiOQvN9Zhp4AaABAg,@OUmSKILLS,"​@Umb19 People are buying a these phones to feel superior to other people? I figured it was just novelty; something new (slightly) and fresh without a cracked screen maybe. As an android user, I never really understood the whole phone as a status symbol thing, and have really only upgraded for major updates or because my current device is no longer usable. And I would imagine it's the business model of most businesses to release consumables so consumers can consume.",1725235200,0,,2024-09-02,470,Reply,"['umb', 'people', 'buying', 'phone', 'feel', 'superior', 'people', 'figured', 'novelty', 'something', 'new', 'slightly', 'fresh', 'without', 'cracked', 'screen', 'maybe', 'android', 'user', 'never', 'really', 'understood', 'whole', 'phone', 'status', 'symbol', 'thing', 'really', 'upgraded', 'major', 'update', 'current', 'device', 'longer', 'usable', 'would', 'imagine', 'business', 'model', 'business', 'release', 'consumables', 'consumer', 'consume']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA60k9hdo6b7,Ugx49ftntjiOQvN9Zhp4AaABAg,@Davidsworldtravels,Hardly anyone actually buys it every year. It’s for whenever you do upgrade (every 2-4 years or whatever) you can get the newest and most advanced one. If they didn’t make one every year they would look lazy and not innovative. They have to do something as do most businesses.,1725235200,2,,2024-09-02,276,Reply,"['hardly', 'anyone', 'actually', 'buy', 'every', 'year', 'whenever', 'upgrade', 'every', 'year', 'whatever', 'get', 'newest', 'advanced', 'one', 'make', 'one', 'every', 'year', 'would', 'look', 'lazy', 'innovative', 'something', 'business']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA60lbF8QuXX,Ugx49ftntjiOQvN9Zhp4AaABAg,@StylinSis3189,Yeah I'm still on the 12 Pro Max and it's still in great condition and takes fantastic pics and vids. Haven't really seen anything crazy in the others just yet that would cause me to get another one.,1725235200,2,,2024-09-02,199,Reply,"['yeah', 'still', 'pro', 'max', 'still', 'great', 'condition', 'take', 'fantastic', 'pic', 'vids', 'really', 'seen', 'anything', 'crazy', 'others', 'yet', 'would', 'cause', 'get', 'another', 'one']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA60u8nisok4,Ugx49ftntjiOQvN9Zhp4AaABAg,@HLB2512,No company should in my eyes every 2.,1725235200,0,,2024-09-02,37,Reply,"['company', 'eye', 'every']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA619breq0GP,Ugx49ftntjiOQvN9Zhp4AaABAg,@henryc-v5g,"Absolutely true, but not every single year. Personally, I believe Samsung and other brands would be better every two years.",1725235200,0,,2024-09-02,123,Reply,"['absolutely', 'true', 'every', 'single', 'year', 'personally', 'believe', 'samsung', 'brand', 'would', 'better', 'every', 'two', 'year']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA61D1dGOKFL,Ugx49ftntjiOQvN9Zhp4AaABAg,@vpstateofmind,"Every smartphone manufacturer is in a race to built AI features into their phones , so focusing on looks is not their in their priority right now",1725235200,0,,2024-09-02,145,Reply,"['every', 'smartphone', 'manufacturer', 'race', 'built', 'feature', 'phone', 'focusing', 'look', 'priority', 'right']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA61RiJt6vu8,Ugx49ftntjiOQvN9Zhp4AaABAg,@theorgazoid4918,@aminebelhoucine this is the correct answer,1725235200,0,,2024-09-02,43,Reply,"['aminebelhoucine', 'correct', 'answer']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA61WbFjo10x,Ugx49ftntjiOQvN9Zhp4AaABAg,@noxnext,"Funnily enough, Apple is estimating that they will sell 10 Million (!) more phones this year than in previous years!  So someone is buying those new phones…! 😉 But yeah, usually people get an new phone every 2-4 years and if you do that, the changes are naturally more noticeable than if you get a new phone every year.",1725235200,0,,2024-09-02,319,Reply,"['funnily', 'enough', 'apple', 'estimating', 'sell', 'million', 'phone', 'year', 'previous', 'year', 'someone', 'buying', 'new', 'phone', 'yeah', 'usually', 'people', 'get', 'new', 'phone', 'every', 'year', 'change', 'naturally', 'noticeable', 'get', 'new', 'phone', 'every', 'year']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA61XUt2HDMq,Ugx49ftntjiOQvN9Zhp4AaABAg,@noxnext,"@KurtSchwoerer  To do a totally new design of a company’s product will risk the company’s brand awareness. Take the Apple Watch. It is totally recognizable from a mile away so other people will instantly see that you are wearing an Apple Watch. If they change the design too often it stops being recognizable and iconic and therefore the brand loses its distinct look and therefore it’s brand strength and value. 🤷🏻‍♀️ So changing the design of a product is not only extremely expensive and takes special and new thinking about engineering also the insides of that product in a whole other way, it is also always a risk of losing the brand’s instant recognition.",1725235200,0,,2024-09-02,662,Reply,"['kurtschwoerer', 'totally', 'new', 'design', 'company', 'product', 'risk', 'company', 'brand', 'awareness', 'take', 'apple', 'watch', 'totally', 'recognizable', 'mile', 'away', 'people', 'instantly', 'see', 'wearing', 'apple', 'watch', 'change', 'design', 'often', 'stop', 'recognizable', 'iconic', 'therefore', 'brand', 'loses', 'distinct', 'look', 'therefore', 'brand', 'strength', 'value', 'changing', 'design', 'product', 'extremely', 'expensive', 'take', 'special', 'new', 'thinking', 'engineering', 'also', 'inside', 'product', 'whole', 'way', 'also', 'always', 'risk', 'losing', 'brand', 'instant', 'recognition']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA61k9kafCUZ,Ugx49ftntjiOQvN9Zhp4AaABAg,@dockbc,Not going to upgrade to iphone 16 because its not going to be any different from what I have now. Apple has not been innovating for years. It will be the same boring phone with a few minor camera upgrades and maybe so AI features.,1725235200,1,,2024-09-02,230,Reply,"['going', 'upgrade', 'iphone', 'going', 'different', 'apple', 'innovating', 'year', 'boring', 'phone', 'minor', 'camera', 'upgrade', 'maybe', 'feature']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA61pKLOpWS1,Ugx49ftntjiOQvN9Zhp4AaABAg,@6431arshad,Just done buy it dude its simple,1725235200,0,,2024-09-02,32,Reply,"['done', 'buy', 'dude', 'simple']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA62E3jFKrkp,Ugx49ftntjiOQvN9Zhp4AaABAg,@zacgougeon6496,"@KurtSchwoerer  as Android, what Android newly introduced since the galaxy s10?",1725235200,1,,2024-09-02,79,Reply,"['kurtschwoerer', 'android', 'android', 'newly', 'introduced', 'since', 'galaxy']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA62tNiaMLo6,Ugx49ftntjiOQvN9Zhp4AaABAg,@babybirdhome,"Hardly anybody upgrades every year - most of us upgrade every few years but not always the same year. That's why they do a new one every year - plus it lets them test and adjust instead of having a bad feature that's out for 3 years and drive everyone to a different brand.  Making a new version of a product every year is really not done (by every company) to get people to buy the newest one every year. I don't know why people think ""new version means must buy every version every time"". That's not and has never really been the case.",1725235200,1,,2024-09-02,537,Reply,"['hardly', 'anybody', 'upgrade', 'every', 'year', 'upgrade', 'every', 'year', 'always', 'year', 'new', 'one', 'every', 'year', 'plus', 'let', 'test', 'adjust', 'instead', 'bad', 'feature', 'year', 'drive', 'everyone', 'different', 'brand', 'making', 'new', 'version', 'product', 'every', 'year', 'really', 'done', 'every', 'company', 'get', 'people', 'buy', 'newest', 'one', 'every', 'year', 'know', 'people', 'think', 'new', 'version', 'mean', 'must', 'buy', 'every', 'version', 'every', 'time', 'never', 'really', 'case']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA62u2wzusFz,Ugx49ftntjiOQvN9Zhp4AaABAg,@noah-j00,iPhone 16 is basically iPhone 12ssss,1725235200,2,,2024-09-02,36,Reply,"['iphone', 'basically', 'iphone', 'sss']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA62yFdsRAR5,Ugx49ftntjiOQvN9Zhp4AaABAg,@23chilled,​ @PaulSharp-l6k I beg to differ.,1725235200,0,,2024-09-02,33,Reply,"['paulsharp', 'beg', 'differ']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA638bsAOwzt,Ugx49ftntjiOQvN9Zhp4AaABAg,@ivaerz,Just same old tech with a new gimmick last year it was Titanium before that it was dynamic island let's see what fancy name they come up with this year to lure the innocent consumers 😂,1725235200,2,,2024-09-02,184,Reply,"['old', 'tech', 'new', 'gimmick', 'last', 'year', 'titanium', 'dynamic', 'island', 'let', 'see', 'fancy', 'name', 'come', 'year', 'lure', 'innocent', 'consumer']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA63CZmo7soA,Ugx49ftntjiOQvN9Zhp4AaABAg,@noah-j00,@ivaerz  they oversold dynamic island and underdelivered. it's just nothing more than blank dead pixels to house face ID sensors,1725235200,0,,2024-09-02,128,Reply,"['ivaerz', 'oversold', 'dynamic', 'island', 'underdelivered', 'nothing', 'blank', 'dead', 'pixel', 'house', 'face', 'sensor']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA63DtVMVOjK,Ugx49ftntjiOQvN9Zhp4AaABAg,@deez5396,12 pro max waiting for something fresh  I’d go android but I’m too deep into the ecosystem,1725235200,1,,2024-09-02,90,Reply,"['pro', 'max', 'waiting', 'something', 'fresh', 'android', 'deep', 'ecosystem']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA63YG-VkPlb,Ugx49ftntjiOQvN9Zhp4AaABAg,@georgiiarakelov6560,Yep. Every 5 years just fine (;,1725235200,0,,2024-09-02,31,Reply,"['yep', 'every', 'year', 'fine']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA63f3KG0gpM,Ugx49ftntjiOQvN9Zhp4AaABAg,@Justin_Why,@7ightmrfr864 cope beta behaviour,1725235200,0,,2024-09-02,33,Reply,"['ightmrfr', 'cope', 'beta', 'behaviour']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA63jtk1f9-i,Ugx49ftntjiOQvN9Zhp4AaABAg,@aboodjeevr,@kendalgreene8688 yeah at this rate it’s gonna be a phone stand,1725235200,0,,2024-09-02,63,Reply,"['kendalgreene', 'yeah', 'rate', 'gon', 'phone', 'stand']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA63ooRjjRs8,Ugx49ftntjiOQvN9Zhp4AaABAg,@erabhikdasgupta,No True. I could keep iphone 12 in my pocket but I will fry my balls with iphone 15..so I started carrying a handbag 😅,1725235200,0,,2024-09-02,118,Reply,"['true', 'could', 'keep', 'iphone', 'pocket', 'fry', 'ball', 'iphone', 'started', 'carrying', 'handbag']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA63tiKDafcw,Ugx49ftntjiOQvN9Zhp4AaABAg,@ntremedy,The 13 camera from  ⚫️                                       I                                   ⚫️  -   ⚫️              3                                                 ⚫️,1725235200,0,,2024-09-02,173,Reply,['camera']
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA63zWfTz3D4,Ugx49ftntjiOQvN9Zhp4AaABAg,@victoria_kyiv_ua,"For sure , i used to buy yearly , now i would feel stupid doing this even i can afford np cash, but its just not worth 2k , the changes are so tiny",1725235200,1,,2024-09-02,147,Reply,"['sure', 'used', 'buy', 'yearly', 'would', 'feel', 'stupid', 'even', 'afford', 'cash', 'worth', 'change', 'tiny']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA64C6HgyiJI,Ugx49ftntjiOQvN9Zhp4AaABAg,@ThatGuy-qg4ww,"​​ @StylinSis3189 I went with a s24u after my 12pro broke. I tried repairing it, and probably could have but I separated the actual glass from the metal housing attaching it to the phone instead of between that housing and the phone lol. Broke a ribbon cable on the front camera module, if it didn't break i would've waited for iphone 16 if it was game changer (I'm excited for eye tracking) or 17",1725235200,0,,2024-09-02,397,Reply,"['stylinsis', 'went', 'pro', 'broke', 'tried', 'repairing', 'probably', 'could', 'separated', 'actual', 'glass', 'metal', 'housing', 'attaching', 'phone', 'instead', 'housing', 'phone', 'lol', 'broke', 'ribbon', 'cable', 'front', 'camera', 'module', 'break', 'would', 'waited', 'iphone', 'game', 'changer', 'excited', 'eye', 'tracking']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA64DmXAihS9,Ugx49ftntjiOQvN9Zhp4AaABAg,@king90ss,True. I’m still happy with my iPhone 12 and I don’t feel that I need to upgrade. The feeling of missing out only last for a few weeks then life goes on like usual.😂,1725235200,0,,2024-09-02,164,Reply,"['true', 'still', 'happy', 'iphone', 'feel', 'need', 'upgrade', 'feeling', 'missing', 'last', 'week', 'life', 'go', 'like', 'usual']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA64KryQfcCo,Ugx49ftntjiOQvN9Zhp4AaABAg,@fatcrruise6508,Every major phone company release updates for their flagship annually. Not 😅,1725235200,0,,2024-09-02,76,Reply,"['every', 'major', 'phone', 'company', 'release', 'update', 'flagship', 'annually']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA64LZ_3MHOO,Ugx49ftntjiOQvN9Zhp4AaABAg,@Thatfootballfan-m1i,​i believe that trash is what you're using now beach,1725235200,0,,2024-09-02,52,Reply,"['believe', 'trash', 'using', 'beach']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA64RG63cje3,Ugx49ftntjiOQvN9Zhp4AaABAg,@deocrat,@KurtSchwoerer  the public doesn't care not everyone's a phone geek,1725235200,0,,2024-09-02,67,Reply,"['kurtschwoerer', 'public', 'care', 'everyone', 'phone', 'geek']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA64TbLmD03n,Ugx49ftntjiOQvN9Zhp4AaABAg,@jimhalpert0,"Dude, there are some people who get it after 2,3 or 4 years later. That's why yearly releases still matter. Every year, there will be someone who needs a new iphone, doesn't matter how long they've had their old one. Apples not gonna miss out on that. Common sense.",1725235200,0,,2024-09-02,265,Reply,"['dude', 'people', 'get', 'year', 'later', 'yearly', 'release', 'still', 'matter', 'every', 'year', 'someone', 'need', 'new', 'iphone', 'matter', 'long', 'old', 'one', 'apple', 'gon', 'miss', 'common', 'sense']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA64giO2LtM3,Ugx49ftntjiOQvN9Zhp4AaABAg,@SurajSingh-lu8ei,iPhone lost innovation now,1725235200,0,,2024-09-02,26,Reply,"['iphone', 'lost', 'innovation']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA64lzZZIZ2V,Ugx49ftntjiOQvN9Zhp4AaABAg,@TheSoledee,@theoddgamer7147  good point,1725235200,0,,2024-09-02,28,Reply,"['theoddgamer', 'good', 'point']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA65-BSBobmb,Ugx49ftntjiOQvN9Zhp4AaABAg,@MJLa1K,@aminebelhoucine  the 15 was a really good jump! I'm glad I waited though because Apple Intelligence looks really cool.,1725235200,1,,2024-09-02,119,Reply,"['aminebelhoucine', 'really', 'good', 'jump', 'glad', 'waited', 'though', 'apple', 'intelligence', 'look', 'really', 'cool']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA65199Y7m_x,Ugx49ftntjiOQvN9Zhp4AaABAg,@senseichang_,since the 11,1725235200,0,,2024-09-02,12,Reply,['since']
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA65CXO7tOCW,Ugx49ftntjiOQvN9Zhp4AaABAg,@6431arshad,@noah-j00  iphone 17 will basically be iphone 4s,1725235200,1,,2024-09-02,48,Reply,"['noah', 'iphone', 'basically', 'iphone']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA65FGLmqslW,Ugx49ftntjiOQvN9Zhp4AaABAg,@friendofthechannel-i6i,"The iPhone design looks ""rooty poop"". Phone design needs to be designed by young designers, not older people.",1725235200,0,,2024-09-02,109,Reply,"['iphone', 'design', 'look', 'rooty', 'poop', 'phone', 'design', 'need', 'designed', 'young', 'designer', 'older', 'people']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA65FhJ7OE-k,Ugx49ftntjiOQvN9Zhp4AaABAg,@friendofthechannel-i6i,"iPhone looks ""rooty poop"".  Jesus they need something new.  Younger designers, bold designers.",1725235200,0,,2024-09-02,94,Reply,"['iphone', 'look', 'rooty', 'poop', 'jesus', 'need', 'something', 'new', 'younger', 'designer', 'bold', 'designer']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA65X0VZWvNJ,Ugx49ftntjiOQvN9Zhp4AaABAg,@adriandelacruz-lz7vk,they are creating that need. tech obsolence,1725235200,0,,2024-09-02,43,Reply,"['creating', 'need', 'tech', 'obsolence']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA65hdOkWOqr,Ugx49ftntjiOQvN9Zhp4AaABAg,@redscorpion9325,@zioser5915 I’ll upgrade since I still have IPhone 11 since its release date,1725235200,0,,2024-09-02,76,Reply,"['zioser', 'upgrade', 'since', 'still', 'iphone', 'since', 'release', 'date']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA66x70BhnMB,Ugx49ftntjiOQvN9Zhp4AaABAg,@ausedsock2131,Eh my iphone 12 pro max shitting the bed rn. I would have been depressed if they didn't release a new generation. That feeling of having the latest and greatest gadget is a drug.,1725235200,0,,2024-09-02,178,Reply,"['iphone', 'pro', 'max', 'shitting', 'bed', 'would', 'depressed', 'release', 'new', 'generation', 'feeling', 'latest', 'greatest', 'gadget', 'drug']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA66yvh9zIZz,Ugx49ftntjiOQvN9Zhp4AaABAg,@fatcrruise6508,@SurajSingh-lu8ei  all phones innovations are dead.. Apple haters said otherwise,1725235200,0,,2024-09-02,80,Reply,"['surajsingh', 'phone', 'innovation', 'dead', 'apple', 'hater', 'said', 'otherwise']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA672yC8MaCu,Ugx49ftntjiOQvN9Zhp4AaABAg,@Phoenix-King-ozai,As long there are sheep to buy em...,1725235200,0,,2024-09-02,36,Reply,"['long', 'sheep', 'buy']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA67FYcs40cH,Ugx49ftntjiOQvN9Zhp4AaABAg,@lol-ge9bh,@KurtSchwoerer your gonna complain its ugly when they change the good design,1725235200,1,,2024-09-02,76,Reply,"['kurtschwoerer', 'gon', 'complain', 'ugly', 'change', 'good', 'design']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA67HE0w2DDk,Ugx49ftntjiOQvN9Zhp4AaABAg,@hectorruiz7987,"iPhone 12 to iPhone 15 is a massive difference, idk about hardly anything lol",1725235200,1,,2024-09-02,77,Reply,"['iphone', 'iphone', 'massive', 'difference', 'idk', 'hardly', 'anything', 'lol']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA67LXRYIThO,Ugx49ftntjiOQvN9Zhp4AaABAg,@nerfhippy,"I think no great changes since 13, cause adding action motion is the plus",1725235200,0,,2024-09-02,73,Reply,"['think', 'great', 'change', 'since', 'cause', 'adding', 'action', 'motion', 'plus']"
Ugx49ftntjiOQvN9Zhp4AaABAg.A6-C6r_8mIlA67Loxycich,Ugx49ftntjiOQvN9Zhp4AaABAg,@Erdadler,That post doesn’t make sense since Apple sells millions and millions of iPhones EVERY year!…surely older models as well but the greatest chunk is the NEW model…so 1% need the latest and greatest is a lie…seems a far greater percentage needs it 🤣🤷🏻‍♂️🤦🏻‍♂️,1725235200,2,,2024-09-02,255,Reply,"['post', 'make', 'sense', 'since', 'apple', 'sell', 'million', 'million', 'iphones', 'every', 'year', 'surely', 'older', 'model', 'well', 'greatest', 'chunk', 'new', 'model', 'need', 'latest', 'greatest', 'lie', 'seems', 'far', 'greater', 'percentage', 'need']"
